0,1,2
HCT116,1.075929045677185,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002826-kr1pxs6j
IMR-90,0.7603939771652222,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002826-kr1pxs6j
NCI-H929,1.3958313465118408,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002826-kr1pxs6j
Panc1,0.9579766988754272,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002826-kr1pxs6j
PC-3,0.7014368772506714,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002826-kr1pxs6j
MCF,1.3511942625045776,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211014_002826-kr1pxs6j
GM21381,0.8439276218414307,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-j1sxa5iy
GM23338,0.6680381894111633,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-j1sxa5iy
HepG2,0.6504656672477722,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-j1sxa5iy
RWPE2,0.7043476700782776,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-j1sxa5iy
HG03575,0.8759365081787109,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-j1sxa5iy
K562,0.7201550006866455,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-j1sxa5iy
DND-41,0.7788984179496765,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-j1sxa5iy
GM12878,0.667787492275238,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-j1sxa5iy
A549,0.8367970585823059,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-j1sxa5iy
HCT116,0.8958114385604858,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-j1sxa5iy
IMR-90,0.6418616771697998,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-j1sxa5iy
NCI-H929,0.8288148641586304,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-j1sxa5iy
Panc1,0.6680183410644531,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-j1sxa5iy
PC-3,0.7068600654602051,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-j1sxa5iy
MCF,0.8495221734046936,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-j1sxa5iy
GM21381,0.814784824848175,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-918815ij
GM23338,0.6426297426223755,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-918815ij
HepG2,0.6040155291557312,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-918815ij
RWPE2,0.6552069187164307,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-918815ij
HG03575,0.8445006012916565,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-918815ij
K562,0.7038499116897583,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-918815ij
DND-41,0.7506436109542847,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-918815ij
GM12878,0.6373646855354309,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-918815ij
A549,0.7790137529373169,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-918815ij
HCT116,0.8497992157936096,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-918815ij
IMR-90,0.5561268329620361,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-918815ij
NCI-H929,0.8035205006599426,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-918815ij
Panc1,0.6392431259155273,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-918815ij
PC-3,0.6343084573745728,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-918815ij
MCF,0.7726821303367615,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-918815ij
GM21381,0.8901104927062988,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133018-hztc7wsn
